window,year,field,label,n,valid_n,missing_n,included_n,share,sentinel_present_n,known_n,known_positive_n,known_share
jan_aug,2024,task_language,aeb,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,af,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,afb,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ak,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,als,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,am,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,anp,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,aoz,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,apc,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ar,42,1677,6,1683,0.025044722719141325,19,1658,40,0.024125452352231604
jan_aug,2024,task_language,arq,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ary,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,arz,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,as,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,ase,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ast,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,awa,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,ay,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,az,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,bal,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,ban,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,bar,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,bbc,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,bbj,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,be,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,bew,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,bfy,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,bg,8,1677,6,1683,0.004770423375074538,19,1658,8,0.0048250904704463205
jan_aug,2024,task_language,bgc,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,bho,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,bjn,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,bm,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,bn,18,1677,6,1683,0.01073345259391771,19,1658,17,0.010253317249698432
jan_aug,2024,task_language,bns,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,bo,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,br,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,bra,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,brx,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,bs,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,bug,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ca,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,ceb,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,ckb,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,co,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,crh,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,cs,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,ctg,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,cv,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,cy,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,da,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,dag,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,de,45,1677,6,1683,0.026833631484794274,19,1658,43,0.025934861278648975
jan_aug,2024,task_language,doi,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,dsb,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,dv,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,dz,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ee,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,el,8,1677,6,1683,0.004770423375074538,19,1658,8,0.0048250904704463205
jan_aug,2024,task_language,en,1548,1677,6,1683,0.9230769230769231,19,1658,1537,0.9270205066344994
jan_aug,2024,task_language,eo,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,es,54,1677,6,1683,0.03220035778175313,19,1658,53,0.031966224366706875
jan_aug,2024,task_language,et,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,eu,6,1677,6,1683,0.0035778175313059034,19,1658,6,0.0036188178528347406
jan_aug,2024,task_language,fa,11,1677,6,1683,0.00655933214072749,19,1658,11,0.0066344993968636915
jan_aug,2024,task_language,ff,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,fi,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,fil,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,fj,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,fo,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,fr,61,1677,6,1683,0.03637447823494335,19,1658,59,0.03558504221954162
jan_aug,2024,task_language,frr,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,fy,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,ga,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,gaa,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,gbm,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,gd,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,gl,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,gn,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,gom,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,gor,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,grc,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,gu,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,ha,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,haw,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,he,13,1677,6,1683,0.007751937984496124,19,1658,13,0.007840772014475271
jan_aug,2024,task_language,hi,27,1677,6,1683,0.016100178890876567,19,1658,27,0.016284680337756333
jan_aug,2024,task_language,hil,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,hmn,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,hne,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,hoj,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,hr,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,hsb,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ht,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,hu,9,1677,6,1683,0.005366726296958855,19,1658,9,0.005428226779252111
jan_aug,2024,task_language,hy,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,iba,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,id,13,1677,6,1683,0.007751937984496124,19,1658,13,0.007840772014475271
jan_aug,2024,task_language,ida,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ig,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,igb,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ilo,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,is,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,it,29,1677,6,1683,0.0172927847346452,19,1658,29,0.017490952955367914
jan_aug,2024,task_language,ja,43,1677,6,1683,0.02564102564102564,19,1658,42,0.025331724969843185
jan_aug,2024,task_language,jax,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,jbo,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,jv,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,ka,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,kaa,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,kam,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,kea,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,kgv,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,khg,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ki,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,kk,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,km,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,kn,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,ko,30,1677,6,1683,0.017889087656529516,19,1658,30,0.018094089264173704
jan_aug,2024,task_language,koi,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,kok,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,kpv,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,kri,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,ksh,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ku,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,ky,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,la,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,lb,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,lg,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,liv,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ljp,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ln,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,lo,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,lt,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,luo,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,lus,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,lv,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,lzh,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,mad,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,mag,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,mai,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,mak,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,mg,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,mi,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,min,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,mk,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,ml,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,mn,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,mni,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,mr,6,1677,6,1683,0.0035778175313059034,19,1658,6,0.0036188178528347406
jan_aug,2024,task_language,ms,6,1677,6,1683,0.0035778175313059034,19,1658,6,0.0036188178528347406
jan_aug,2024,task_language,mt,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,mui,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,multilingual_unspecified,11,1677,6,1683,0.00655933214072749,19,1658,0,0.0
jan_aug,2024,task_language,mup,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,mwr,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,my,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,nan,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,nb,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,nds,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ne,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,nij,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,nl,14,1677,6,1683,0.008348240906380441,19,1658,13,0.007840772014475271
jan_aug,2024,task_language,nn,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,no,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,nod,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,not_applicable,2,1677,6,1683,0.0011926058437686344,19,1658,0,0.0
jan_aug,2024,task_language,nso,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,ny,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,nyf,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,oc,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,om,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,or,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,pa,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,pap,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,pcm,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,pfl,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,pi,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,pl,10,1677,6,1683,0.005963029218843173,19,1658,10,0.006031363088057901
jan_aug,2024,task_language,pms,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ps,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,pt,22,1677,6,1683,0.01311866428145498,19,1658,22,0.013268998793727383
jan_aug,2024,task_language,qu,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,raj,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,rkt,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,rm,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,rn,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,ro,8,1677,6,1683,0.004770423375074538,19,1658,8,0.0048250904704463205
jan_aug,2024,task_language,ru,40,1677,6,1683,0.02385211687537269,19,1658,39,0.023522316043425813
jan_aug,2024,task_language,rw,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,sa,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,sas,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,sat,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,sd,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,sgc,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,si,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,sk,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,sl,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,sm,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,sn,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,so,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,sq,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,sr,7,1677,6,1683,0.0041741204531902205,19,1658,7,0.004221954161640531
jan_aug,2024,task_language,sso,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,st,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,stq,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,su,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,sv,5,1677,6,1683,0.0029815146094215863,19,1658,5,0.0030156815440289505
jan_aug,2024,task_language,sw,8,1677,6,1683,0.004770423375074538,19,1658,8,0.0048250904704463205
jan_aug,2024,task_language,syl,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ta,7,1677,6,1683,0.0041741204531902205,19,1658,7,0.004221954161640531
jan_aug,2024,task_language,te,7,1677,6,1683,0.0041741204531902205,19,1658,7,0.004221954161640531
jan_aug,2024,task_language,teo,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,tg,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,th,15,1677,6,1683,0.008944543828264758,19,1658,15,0.009047044632086852
jan_aug,2024,task_language,ti,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,tk,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,tl,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,tn,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,to,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,tpi,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,tr,20,1677,6,1683,0.011926058437686345,19,1658,20,0.012062726176115802
jan_aug,2024,task_language,ts,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,tt,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,tts,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,tw,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ty,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,tzm,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,ug,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,uk,4,1677,6,1683,0.002385211687537269,19,1658,4,0.0024125452352231603
jan_aug,2024,task_language,umb,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,unclear,6,1677,6,1683,0.0035778175313059034,19,1658,0,0.0
jan_aug,2024,task_language,ur,8,1677,6,1683,0.004770423375074538,19,1658,8,0.0048250904704463205
jan_aug,2024,task_language,uz,3,1677,6,1683,0.0017889087656529517,19,1658,3,0.0018094089264173703
jan_aug,2024,task_language,vi,16,1677,6,1683,0.009540846750149075,19,1658,16,0.009650180940892641
jan_aug,2024,task_language,vro,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,wad,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,wo,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,wuu,0,1677,6,1683,0.0,19,1658,0,0.0
jan_aug,2024,task_language,xh,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,yi,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,yo,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2024,task_language,yue,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,za,1,1677,6,1683,0.0005963029218843172,19,1658,1,0.0006031363088057901
jan_aug,2024,task_language,zh,226,1677,6,1683,0.1347644603458557,19,1658,223,0.1344993968636912
jan_aug,2024,task_language,zu,2,1677,6,1683,0.0011926058437686344,19,1658,2,0.0012062726176115801
jan_aug,2025,target_system,agent_or_tool_system,428,3284,0,3284,0.13032886723507917,0,3284,428,0.13032886723507917
jan_aug,2025,target_system,answering_model,2928,3284,0,3284,0.8915956151035322,0,3284,2928,0.8915956151035322
jan_aug,2025,target_system,embodied_system,59,3284,0,3284,0.017965895249695493,0,3284,59,0.017965895249695493
jan_aug,2025,evaluation_domain,cybersecurity,130,3284,0,3284,0.03958587088915956,0,3284,130,0.03958587088915956
jan_aug,2025,evaluation_domain,education,71,3284,0,3284,0.021619975639464068,0,3284,71,0.021619975639464068
jan_aug,2025,evaluation_domain,engineering,210,3284,0,3284,0.06394640682095006,0,3284,210,0.06394640682095006
jan_aug,2025,evaluation_domain,finance_and_business,257,3284,0,3284,0.07825822168087698,0,3284,257,0.07825822168087698
jan_aug,2025,evaluation_domain,general_or_cross_domain,1412,3284,0,3284,0.4299634591961023,0,3284,1412,0.4299634591961023
jan_aug,2025,evaluation_domain,healthcare_biomedicine,353,3284,0,3284,0.10749086479902557,0,3284,353,0.10749086479902557
jan_aug,2025,evaluation_domain,language_and_communication,517,3284,0,3284,0.1574299634591961,0,3284,517,0.1574299634591961
jan_aug,2025,evaluation_domain,law_and_public_policy,107,3284,0,3284,0.03258221680876979,0,3284,107,0.03258221680876979
jan_aug,2025,evaluation_domain,mathematics_and_formal_reasoning,401,3284,0,3284,0.12210718635809988,0,3284,401,0.12210718635809988
jan_aug,2025,evaluation_domain,natural_sciences,283,3284,0,3284,0.0861753958587089,0,3284,283,0.0861753958587089
jan_aug,2025,evaluation_domain,other,129,3284,0,3284,0.03928136419001218,0,3284,129,0.03928136419001218
jan_aug,2025,evaluation_domain,social_sciences_and_humanities,364,3284,0,3284,0.11084043848964677,0,3284,364,0.11084043848964677
jan_aug,2025,evaluation_domain,software_and_coding,555,3284,0,3284,0.1690012180267966,0,3284,555,0.1690012180267966
jan_aug,2025,evaluation_setup,fixed_items,3129,3284,0,3284,0.952801461632156,0,3284,3129,0.952801461632156
jan_aug,2025,evaluation_setup,interactive_loop,507,3284,0,3284,0.1543848964677223,0,3284,507,0.1543848964677223
jan_aug,2025,evaluation_setup,runtime_generated_items,230,3284,0,3284,0.07003654080389768,0,3284,230,0.07003654080389768
jan_aug,2025,modality,audio,150,3284,0,3284,0.045676004872107184,0,3284,150,0.045676004872107184
jan_aug,2025,modality,code,523,3284,0,3284,0.15925700365408038,0,3284,523,0.15925700365408038
jan_aug,2025,modality,image,854,3284,0,3284,0.26004872107186355,0,3284,854,0.26004872107186355
jan_aug,2025,modality,structured_data,374,3284,0,3284,0.11388550548112059,0,3284,374,0.11388550548112059
jan_aug,2025,modality,text,3252,3284,0,3284,0.9902557856272838,0,3284,3252,0.9902557856272838
jan_aug,2025,modality,video,274,3284,0,3284,0.08343483556638245,0,3284,274,0.08343483556638245
jan_aug,2025,material_origin,generative_model,1742,3283,1,3284,0.5306122448979592,6,3277,1742,0.5315837656393042
jan_aug,2025,material_origin,human_or_real_world,2759,3283,1,3284,0.8403898872982029,6,3277,2759,0.8419285932255112
jan_aug,2025,material_origin,not_reported,5,3283,1,3284,0.0015229972586049345,6,3277,0,0.0
jan_aug,2025,material_origin,program_or_simulation,848,3283,1,3284,0.25830033505939687,6,3277,848,0.25877326823314006
jan_aug,2025,material_origin,unclear,1,3283,1,3284,0.0003045994517209869,6,3277,0,0.0
jan_aug,2025,scoring_source,execution_or_environment,658,3283,1,3284,0.20042643923240938,7,3276,658,0.20085470085470086
jan_aug,2025,scoring_source,human_judge,231,3283,1,3284,0.07036247334754797,7,3276,231,0.07051282051282051
jan_aug,2025,scoring_source,llm_judge,1166,3283,1,3284,0.35516296070667075,7,3276,1166,0.35592185592185593
jan_aug,2025,scoring_source,other_model_judge,292,3283,1,3284,0.08894303990252818,7,3276,292,0.08913308913308914
jan_aug,2025,scoring_source,reference_or_metric,2240,3283,1,3284,0.6823027718550106,7,3276,2240,0.6837606837606838
jan_aug,2025,scoring_source,unclear,7,3283,1,3284,0.0021321961620469083,7,3276,0,0.0
jan_aug,2025,task_language,aa,0,3279,5,3284,0.0,61,3218,0,0.0
